1	Q0	CACM-2947	1	47.17310501	BM25	N	0	0
1	Q0	CACM-1657	2	35.96035812	BM25	N	0	0
1	Q0	CACM-1938	3	30.28100802	BM25	N	0	0
1	Q0	CACM-1410	4	30.12643504	BM25	R	0.25	0.2
1	Q0	CACM-2218	5	28.68625902	BM25	N	0.2	0.2
1	Q0	CACM-1605	6	28.49329357	BM25	R	0.333333333	0.4
1	Q0	CACM-1827	7	27.97281938	BM25	N	0.285714286	0.4
1	Q0	CACM-2357	8	27.95489855	BM25	N	0.25	0.4
1	Q0	CACM-1523	9	26.9569262	BM25	N	0.222222222	0.4
1	Q0	CACM-2380	10	26.47965994	BM25	N	0.2	0.4
1	Q0	CACM-1542	11	26.46000945	BM25	N	0.181818182	0.4
1	Q0	CACM-2371	12	25.90934587	BM25	N	0.166666667	0.4
1	Q0	CACM-2319	13	25.86424239	BM25	N	0.153846154	0.4
1	Q0	CACM-2378	14	25.80813797	BM25	N	0.142857143	0.4
1	Q0	CACM-1752	15	25.76674821	BM25	N	0.133333333	0.4
1	Q0	CACM-1033	16	25.69522115	BM25	N	0.125	0.4
1	Q0	CACM-1844	17	24.97665282	BM25	N	0.117647059	0.4
1	Q0	CACM-2501	18	24.96740324	BM25	N	0.111111111	0.4
1	Q0	CACM-2379	19	24.38109779	BM25	N	0.105263158	0.4
1	Q0	CACM-2054	20	24.10665131	BM25	N	0.1	0.4
1	Q0	CACM-1572	21	24.09338274	BM25	R	0.142857143	0.6
1	Q0	CACM-2629	22	23.78004086	BM25	N	0.136363636	0.6
1	Q0	CACM-1544	23	23.55055974	BM25	N	0.130434783	0.6
1	Q0	CACM-1071	24	23.31968091	BM25	N	0.125	0.6
1	Q0	CACM-2500	25	23.20306107	BM25	N	0.12	0.6
1	Q0	CACM-2535	26	23.19823662	BM25	N	0.115384615	0.6
1	Q0	CACM-1519	27	23.07256641	BM25	N	0.111111111	0.6
1	Q0	CACM-2219	28	23.02527767	BM25	N	0.107142857	0.6
1	Q0	CACM-1506	29	22.99658455	BM25	N	0.103448276	0.6
1	Q0	CACM-2358	30	22.93235522	BM25	R	0.133333333	0.8
1	Q0	CACM-2439	31	22.8939289	BM25	N	0.129032258	0.8
1	Q0	CACM-2344	32	22.74977949	BM25	N	0.125	0.8
1	Q0	CACM-2951	33	22.36977217	BM25	N	0.121212121	0.8
1	Q0	CACM-1908	34	22.2623441	BM25	N	0.117647059	0.8
1	Q0	CACM-2917	35	21.87116315	BM25	N	0.114285714	0.8
1	Q0	CACM-1753	36	21.78795405	BM25	N	0.111111111	0.8
1	Q0	CACM-1642	37	21.69355483	BM25	N	0.108108108	0.8
1	Q0	CACM-2950	38	21.68628621	BM25	N	0.105263158	0.8
1	Q0	CACM-0971	39	21.57149962	BM25	N	0.102564103	0.8
1	Q0	CACM-0585	40	21.51399643	BM25	N	0.1	0.8
1	Q0	CACM-2424	41	21.4028438	BM25	N	0.097560976	0.8
1	Q0	CACM-1464	42	21.31357102	BM25	N	0.095238095	0.8
1	Q0	CACM-2632	43	21.29964938	BM25	N	0.093023256	0.8
1	Q0	CACM-2626	44	21.29486565	BM25	N	0.090909091	0.8
1	Q0	CACM-2151	45	21.12874253	BM25	N	0.088888889	0.8
1	Q0	CACM-1391	46	21.07003388	BM25	N	0.086956522	0.8
1	Q0	CACM-3069	47	20.99165814	BM25	N	0.085106383	0.8
1	Q0	CACM-1749	48	20.93121846	BM25	N	0.083333333	0.8
1	Q0	CACM-1571	49	20.82729179	BM25	N	0.081632653	0.8
1	Q0	CACM-1487	50	20.72477928	BM25	N	0.08	0.8
1	Q0	CACM-1960	51	20.634985	BM25	N	0.078431373	0.8
1	Q0	CACM-1161	52	20.46722672	BM25	N	0.076923077	0.8
1	Q0	CACM-1393	53	20.39146077	BM25	N	0.075471698	0.8
1	Q0	CACM-3025	54	20.19412006	BM25	N	0.074074074	0.8
1	Q0	CACM-2069	55	20.17397367	BM25	N	0.072727273	0.8
1	Q0	CACM-3127	56	20.08188402	BM25	N	0.071428571	0.8
1	Q0	CACM-2036	57	20.06237706	BM25	N	0.070175439	0.8
1	Q0	CACM-1591	58	19.94336195	BM25	N	0.068965517	0.8
1	Q0	CACM-2669	59	19.93557765	BM25	N	0.06779661	0.8
1	Q0	CACM-1225	60	19.80217801	BM25	N	0.066666667	0.8
1	Q0	CACM-1226	61	19.71409027	BM25	N	0.06557377	0.8
1	Q0	CACM-2946	62	19.69703819	BM25	N	0.064516129	0.8
1	Q0	CACM-2365	63	19.47168585	BM25	N	0.063492063	0.8
1	Q0	CACM-1805	64	19.45057362	BM25	N	0.0625	0.8
1	Q0	CACM-1626	65	19.44441247	BM25	N	0.061538462	0.8
1	Q0	CACM-1901	66	18.96341575	BM25	N	0.060606061	0.8
1	Q0	CACM-1264	67	18.95330404	BM25	N	0.059701493	0.8
1	Q0	CACM-1750	68	18.87761457	BM25	N	0.058823529	0.8
1	Q0	CACM-1892	69	18.85969231	BM25	N	0.057971014	0.8
1	Q0	CACM-1471	70	18.79941077	BM25	N	0.057142857	0.8
1	Q0	CACM-1589	71	18.76435894	BM25	N	0.056338028	0.8
1	Q0	CACM-2621	72	18.75271079	BM25	N	0.055555556	0.8
1	Q0	CACM-1680	73	18.74339386	BM25	N	0.054794521	0.8
1	Q0	CACM-2838	74	18.71822707	BM25	N	0.054054054	0.8
1	Q0	CACM-0637	75	18.62427862	BM25	N	0.053333333	0.8
1	Q0	CACM-3174	76	18.58161424	BM25	N	0.052631579	0.8
1	Q0	CACM-1525	77	18.45814631	BM25	N	0.051948052	0.8
1	Q0	CACM-2297	78	18.4378254	BM25	N	0.051282051	0.8
1	Q0	CACM-2522	79	18.40130483	BM25	N	0.050632911	0.8
1	Q0	CACM-3112	80	18.33211337	BM25	N	0.05	0.8
1	Q0	CACM-1647	81	18.26509209	BM25	N	0.049382716	0.8
1	Q0	CACM-3156	82	18.24981328	BM25	N	0.048780488	0.8
1	Q0	CACM-2920	83	18.22703809	BM25	N	0.048192771	0.8
1	Q0	CACM-2497	84	18.16147852	BM25	N	0.047619048	0.8
1	Q0	CACM-2003	85	18.06368242	BM25	N	0.047058824	0.8
1	Q0	CACM-2526	86	17.96211033	BM25	N	0.046511628	0.8
1	Q0	CACM-3153	87	17.92014155	BM25	N	0.045977011	0.8
1	Q0	CACM-2398	88	17.86194234	BM25	N	0.045454545	0.8
1	Q0	CACM-1179	89	17.86034875	BM25	N	0.04494382	0.8
1	Q0	CACM-2681	90	17.84287921	BM25	N	0.044444444	0.8
1	Q0	CACM-1810	91	17.84250789	BM25	N	0.043956044	0.8
1	Q0	CACM-2377	92	17.80133691	BM25	N	0.043478261	0.8
1	Q0	CACM-2399	93	17.64585312	BM25	N	0.043010753	0.8
1	Q0	CACM-1746	94	17.64392864	BM25	N	0.042553191	0.8
1	Q0	CACM-2288	95	17.62744253	BM25	N	0.042105263	0.8
1	Q0	CACM-1173	96	17.39756423	BM25	N	0.041666667	0.8
1	Q0	CACM-2541	97	17.39237406	BM25	N	0.041237113	0.8
1	Q0	CACM-1747	98	17.372089	BM25	N	0.040816327	0.8
1	Q0	CACM-2169	99	17.21805015	BM25	N	0.04040404	0.8
1	Q0	CACM-2988	100	17.14066399	BM25	N	0.04	0.8
2	Q0	CACM-3202	1	49.89932825	BM25	N	0	0
2	Q0	CACM-3078	2	22.56867047	BM25	R	0.5	0.333333333
2	Q0	CACM-2434	3	18.17115512	BM25	R	0.666666667	0.666666667
2	Q0	CACM-0727	4	15.69278445	BM25	N	0.5	0.666666667
2	Q0	CACM-1364	5	15.47920456	BM25	N	0.4	0.666666667
2	Q0	CACM-2863	6	14.79923894	BM25	R	0.5	1
2	Q0	CACM-1306	7	14.11153802	BM25	N	0.428571429	1
2	Q0	CACM-0497	8	12.9910573	BM25	N	0.375	1
2	Q0	CACM-0335	9	12.69601823	BM25	N	0.333333333	1
2	Q0	CACM-1696	10	12.67250441	BM25	N	0.3	1
2	Q0	CACM-3129	11	11.83431238	BM25	N	0.272727273	1
2	Q0	CACM-3203	12	11.60256154	BM25	N	0.25	1
2	Q0	CACM-0123	13	11.58369425	BM25	N	0.230769231	1
2	Q0	CACM-1072	14	11.40700264	BM25	N	0.214285714	1
2	Q0	CACM-1868	15	11.39785365	BM25	N	0.2	1
2	Q0	CACM-1566	16	11.27474133	BM25	N	0.1875	1
2	Q0	CACM-2250	17	11.02411103	BM25	N	0.176470588	1
2	Q0	CACM-0962	18	10.69440575	BM25	N	0.166666667	1
2	Q0	CACM-3144	19	10.64187996	BM25	N	0.157894737	1
2	Q0	CACM-1931	20	10.63843519	BM25	N	0.15	1
2	Q0	CACM-3136	21	10.63017472	BM25	N	0.142857143	1
2	Q0	CACM-1929	22	10.56971945	BM25	N	0.136363636	1
2	Q0	CACM-2365	23	10.49765022	BM25	N	0.130434783	1
2	Q0	CACM-0616	24	10.1433003	BM25	N	0.125	1
2	Q0	CACM-0063	25	9.912605512	BM25	N	0.12	1
2	Q0	CACM-2304	26	9.880945171	BM25	N	0.115384615	1
2	Q0	CACM-0441	27	9.750512464	BM25	N	0.111111111	1
2	Q0	CACM-1399	28	9.681618531	BM25	N	0.107142857	1
2	Q0	CACM-0561	29	9.616578883	BM25	N	0.103448276	1
2	Q0	CACM-1845	30	9.53435087	BM25	N	0.1	1
2	Q0	CACM-1046	31	9.425628891	BM25	N	0.096774194	1
2	Q0	CACM-2786	32	9.395276292	BM25	N	0.09375	1
2	Q0	CACM-1012	33	9.354420275	BM25	N	0.090909091	1
2	Q0	CACM-1010	34	9.279933788	BM25	N	0.088235294	1
2	Q0	CACM-1392	35	9.275023694	BM25	N	0.085714286	1
2	Q0	CACM-2594	36	9.072273568	BM25	N	0.083333333	1
2	Q0	CACM-0047	37	9.060457201	BM25	N	0.081081081	1
2	Q0	CACM-0440	38	9.05277573	BM25	N	0.078947368	1
2	Q0	CACM-2423	39	9.022766251	BM25	N	0.076923077	1
2	Q0	CACM-1543	40	9.004011266	BM25	N	0.075	1
2	Q0	CACM-0276	41	8.961647267	BM25	N	0.073170732	1
2	Q0	CACM-3117	42	8.952542623	BM25	N	0.071428571	1
2	Q0	CACM-2735	43	8.806368882	BM25	N	0.069767442	1
2	Q0	CACM-1523	44	8.767470887	BM25	N	0.068181818	1
2	Q0	CACM-2674	45	8.727602045	BM25	N	0.066666667	1
2	Q0	CACM-3124	46	8.719304692	BM25	N	0.065217391	1
2	Q0	CACM-1977	47	8.665492794	BM25	N	0.063829787	1
2	Q0	CACM-2663	48	8.619032234	BM25	N	0.0625	1
2	Q0	CACM-1686	49	8.570934857	BM25	N	0.06122449	1
2	Q0	CACM-1468	50	8.529898555	BM25	N	0.06	1
2	Q0	CACM-2328	51	8.491199496	BM25	N	0.058823529	1
2	Q0	CACM-1379	52	8.486151033	BM25	N	0.057692308	1
2	Q0	CACM-3003	53	8.461699379	BM25	N	0.056603774	1
2	Q0	CACM-0679	54	8.453696006	BM25	N	0.055555556	1
2	Q0	CACM-2868	55	8.432920388	BM25	N	0.054545455	1
2	Q0	CACM-2519	56	8.41685974	BM25	N	0.053571429	1
2	Q0	CACM-1272	57	8.378382543	BM25	N	0.052631579	1
2	Q0	CACM-1861	58	8.377697717	BM25	N	0.051724138	1
2	Q0	CACM-1652	59	8.320206746	BM25	N	0.050847458	1
2	Q0	CACM-2841	60	8.27239664	BM25	N	0.05	1
2	Q0	CACM-0058	61	8.270105909	BM25	N	0.049180328	1
2	Q0	CACM-1014	62	8.238956387	BM25	N	0.048387097	1
2	Q0	CACM-2924	63	8.236277258	BM25	N	0.047619048	1
2	Q0	CACM-2839	64	8.199279639	BM25	N	0.046875	1
2	Q0	CACM-1843	65	8.180827929	BM25	N	0.046153846	1
2	Q0	CACM-1623	66	8.147502258	BM25	N	0.045454545	1
2	Q0	CACM-3086	67	8.104088284	BM25	N	0.044776119	1
2	Q0	CACM-2714	68	8.087626835	BM25	N	0.044117647	1
2	Q0	CACM-2554	69	8.058372109	BM25	N	0.043478261	1
2	Q0	CACM-1402	70	8.04722684	BM25	N	0.042857143	1
2	Q0	CACM-1143	71	8.00803836	BM25	N	0.042253521	1
2	Q0	CACM-1047	72	7.958044836	BM25	N	0.041666667	1
2	Q0	CACM-2812	73	7.952654153	BM25	N	0.04109589	1
2	Q0	CACM-1383	74	7.865514033	BM25	N	0.040540541	1
2	Q0	CACM-0998	75	7.855800886	BM25	N	0.04	1
2	Q0	CACM-3110	76	7.845557893	BM25	N	0.039473684	1
2	Q0	CACM-1836	77	7.781700938	BM25	N	0.038961039	1
2	Q0	CACM-1365	78	7.710139748	BM25	N	0.038461538	1
2	Q0	CACM-3200	79	7.703486422	BM25	N	0.037974684	1
2	Q0	CACM-2486	80	7.668691005	BM25	N	0.0375	1
2	Q0	CACM-1638	81	7.658061739	BM25	N	0.037037037	1
2	Q0	CACM-1867	82	7.632276091	BM25	N	0.036585366	1
2	Q0	CACM-1182	83	7.605543845	BM25	N	0.036144578	1
2	Q0	CACM-3017	84	7.605543845	BM25	N	0.035714286	1
2	Q0	CACM-2621	85	7.601338182	BM25	N	0.035294118	1
2	Q0	CACM-3199	86	7.558091773	BM25	N	0.034883721	1
2	Q0	CACM-0756	87	7.55104999	BM25	N	0.034482759	1
2	Q0	CACM-2650	88	7.54057172	BM25	N	0.034090909	1
2	Q0	CACM-0408	89	7.510751372	BM25	N	0.033707865	1
2	Q0	CACM-1619	90	7.503802837	BM25	N	0.033333333	1
2	Q0	CACM-1264	91	7.488416504	BM25	N	0.032967033	1
2	Q0	CACM-2352	92	7.400893102	BM25	N	0.032608696	1
2	Q0	CACM-3180	93	7.391137669	BM25	N	0.032258065	1
2	Q0	CACM-2926	94	7.388371358	BM25	N	0.031914894	1
2	Q0	CACM-1620	95	7.378125129	BM25	N	0.031578947	1
2	Q0	CACM-1978	96	7.347932344	BM25	N	0.03125	1
2	Q0	CACM-3118	97	7.343326193	BM25	N	0.030927835	1
2	Q0	CACM-0108	98	7.302689995	BM25	N	0.030612245	1
2	Q0	CACM-0080	99	7.269060571	BM25	N	0.03030303	1
2	Q0	CACM-2438	100	7.238685981	BM25	N	0.03	1
3	Q0	CACM-2111	1	34.39845871	BM25	N	0	0
3	Q0	CACM-0396	2	14.6933604	BM25	N	0	0
3	Q0	CACM-3093	3	14.4848273	BM25	N	0	0
3	Q0	CACM-2112	4	13.50720975	BM25	N	0	0
3	Q0	CACM-3080	5	13.38437495	BM25	N	0	0
3	Q0	CACM-1154	6	12.98534537	BM25	N	0	0
3	Q0	CACM-1787	7	12.91762753	BM25	N	0	0
3	Q0	CACM-2708	8	12.55577204	BM25	N	0	0
3	Q0	CACM-3045	9	12.35947799	BM25	N	0	0
3	Q0	CACM-1988	10	12.26045355	BM25	N	0	0
3	Q0	CACM-2871	11	12.22603823	BM25	N	0	0
3	Q0	CACM-0637	12	11.98907767	BM25	N	0	0
3	Q0	CACM-1387	13	11.94376727	BM25	N	0	0
3	Q0	CACM-2053	14	11.92812864	BM25	N	0	0
3	Q0	CACM-2598	15	11.73158135	BM25	N	0	0
3	Q0	CACM-1572	16	11.22355948	BM25	N	0	0
3	Q0	CACM-1029	17	11.12356104	BM25	N	0	0
3	Q0	CACM-0252	18	11.07920194	BM25	N	0	0
3	Q0	CACM-1533	19	11.05861179	BM25	N	0	0
3	Q0	CACM-1134	20	11.01405768	BM25	R	0.05	0.166666667
3	Q0	CACM-2887	21	10.96803397	BM25	N	0.047619048	0.166666667
3	Q0	CACM-2684	22	10.84135357	BM25	N	0.045454545	0.166666667
3	Q0	CACM-2745	23	10.76145653	BM25	N	0.043478261	0.166666667
3	Q0	CACM-2821	24	10.70132649	BM25	N	0.041666667	0.166666667
3	Q0	CACM-1807	25	10.50411522	BM25	R	0.08	0.333333333
3	Q0	CACM-1365	26	10.41877886	BM25	N	0.076923077	0.333333333
3	Q0	CACM-0964	27	10.41429542	BM25	N	0.074074074	0.333333333
3	Q0	CACM-2996	28	10.22641675	BM25	N	0.071428571	0.333333333
3	Q0	CACM-2820	29	10.20012003	BM25	N	0.068965517	0.333333333
3	Q0	CACM-2411	30	10.19863231	BM25	N	0.066666667	0.333333333
3	Q0	CACM-3115	31	10.12435848	BM25	N	0.064516129	0.333333333
3	Q0	CACM-3130	32	10.09137719	BM25	N	0.0625	0.333333333
3	Q0	CACM-2061	33	9.996110539	BM25	N	0.060606061	0.333333333
3	Q0	CACM-1007	34	9.97389403	BM25	N	0.058823529	0.333333333
3	Q0	CACM-0464	35	9.959855821	BM25	N	0.057142857	0.333333333
3	Q0	CACM-1402	36	9.955259761	BM25	N	0.055555556	0.333333333
3	Q0	CACM-2082	37	9.915682377	BM25	N	0.054054054	0.333333333
3	Q0	CACM-1684	38	9.845833515	BM25	N	0.052631579	0.333333333
